epoch,sensor,link,log type,data,SST
1739714869.59,3,DATA,SOFT2,519,2602
1739714869.62,2,DATA,SOFT2,555,2594
1739714869.65,1,DATA,SOFT2,612,2552
1739714870.09,3,DATA,SOFT2,1019,2602
1739714870.12,2,DATA,SOFT2,1055,2594
1739714870.15,1,DATA,SOFT2,1112,2552
1739714870.59,3,DATA,SOFT2,1519,2601
1739714870.62,2,DATA,SOFT2,1555,2594
1739714870.65,1,DATA,SOFT2,1612,2552
1739714871.09,3,DATA,SOFT2,2019,2602
1739714871.12,2,DATA,SOFT2,2055,2594
1739714871.15,1,DATA,SOFT2,2112,2552
1739714871.59,3,DATA,SOFT2,2519,2601
1739714871.62,2,DATA,SOFT2,2555,2594
1739714871.65,1,DATA,SOFT2,2612,2552
1739714929.58,1,DATA,SOFT2,541,2552
1739714929.61,3,DATA,SOFT2,535,2602
1739714929.70,2,DATA,SOFT2,635,2594
1739714930.08,1,DATA,SOFT2,1041,2552
1739714930.11,3,DATA,SOFT2,1035,2601
1739714930.20,2,DATA,SOFT2,1135,2594
1739714930.58,1,DATA,SOFT2,1541,2552
1739714930.61,3,DATA,SOFT2,1535,2602
1739714930.70,2,DATA,SOFT2,1635,2594
1739714931.07,1,DATA,SOFT2,2041,2552
1739714931.11,3,DATA,SOFT2,2035,2601
1739714931.20,2,DATA,SOFT2,2135,2594
1739714931.57,1,DATA,SOFT2,2541,2552
1739714931.61,3,DATA,SOFT2,2535,2601
1739714931.70,2,DATA,SOFT2,2635,2595
1739714989.62,3,DATA,SOFT2,544,2601
1739714989.64,1,DATA,SOFT2,600,2552
1739714989.70,2,DATA,SOFT2,638,2595
1739714990.11,3,DATA,SOFT2,1044,2602
1739714990.13,1,DATA,SOFT2,1100,2552
1739714990.20,2,DATA,SOFT2,1138,2594
1739714990.61,3,DATA,SOFT2,1544,2601
1739714990.63,1,DATA,SOFT2,1600,2552
1739714990.70,2,DATA,SOFT2,1638,2595
1739714991.11,3,DATA,SOFT2,2044,2602
1739714991.13,1,DATA,SOFT2,2100,2552
1739714991.20,2,DATA,SOFT2,2138,2595
1739714991.61,3,DATA,SOFT2,2544,2602
1739714991.63,1,DATA,SOFT2,2600,2552
1739714991.70,2,DATA,SOFT2,2638,2595
1739715049.60,1,DATA,SOFT2,566,2552
1739715049.64,2,DATA,SOFT2,550,2595
1739715049.66,3,DATA,SOFT2,592,2602
1739715050.10,1,DATA,SOFT2,1066,2552
1739715050.14,2,DATA,SOFT2,1050,2595
1739715050.16,3,DATA,SOFT2,1092,2603
1739715050.60,1,DATA,SOFT2,1566,2552
1739715050.64,2,DATA,SOFT2,1550,2594
1739715050.66,3,DATA,SOFT2,1592,2603
1739715051.10,1,DATA,SOFT2,2066,2552
1739715051.14,2,DATA,SOFT2,2050,2594
1739715051.16,3,DATA,SOFT2,2092,2603
1739715051.60,1,DATA,SOFT2,2566,2552
1739715051.64,2,DATA,SOFT2,2550,2594
1739715051.66,3,DATA,SOFT2,2592,2602
1739715109.59,1,DATA,SOFT2,553,2552
1739715109.68,3,DATA,SOFT2,612,2602
1739715109.71,2,DATA,SOFT2,648,2594
1739715110.09,1,DATA,SOFT2,1053,2552
1739715110.18,3,DATA,SOFT2,1112,2602
1739715110.21,2,DATA,SOFT2,1148,2594
1739715110.59,1,DATA,SOFT2,1553,2552
1739715110.68,3,DATA,SOFT2,1612,2602
1739715110.71,2,DATA,SOFT2,1648,2594
1739715111.09,1,DATA,SOFT2,2053,2552
1739715111.18,3,DATA,SOFT2,2112,2602
1739715111.21,2,DATA,SOFT2,2148,2594
1739715111.59,1,DATA,SOFT2,2553,2552
1739715111.68,3,DATA,SOFT2,2612,2602
1739715111.71,2,DATA,SOFT2,2648,2594
1739715169.60,3,DATA,SOFT2,531,2602
1739715169.75,1,DATA,SOFT2,641,2551
1739715169.77,2,DATA,SOFT2,555,2594
1739715170.10,3,DATA,SOFT2,1031,2602
1739715170.19,1,DATA,SOFT2,1141,2551
1739715170.21,2,DATA,SOFT2,1055,2594
1739715170.60,3,DATA,SOFT2,1531,2602
1739715170.69,1,DATA,SOFT2,1641,2551
1739715170.71,2,DATA,SOFT2,1555,2594
1739715171.10,3,DATA,SOFT2,2031,2602
1739715171.19,1,DATA,SOFT2,2141,2551
1739715171.21,2,DATA,SOFT2,2055,2594
1739715171.60,3,DATA,SOFT2,2531,2602
1739715171.69,1,DATA,SOFT2,2641,2552
1739715171.71,2,DATA,SOFT2,2555,2594
1739715229.60,1,DATA,SOFT2,569,2551
1739715229.64,2,DATA,SOFT2,561,2594
1739715229.71,3,DATA,SOFT2,642,2602
1739715230.10,1,DATA,SOFT2,1069,2551
1739715230.14,2,DATA,SOFT2,1061,2594
1739715230.21,3,DATA,SOFT2,1142,2602
1739715230.60,1,DATA,SOFT2,1569,2551
1739715230.64,2,DATA,SOFT2,1561,2594
1739715230.71,3,DATA,SOFT2,1642,2602
1739715231.10,1,DATA,SOFT2,2069,2551
1739715231.14,2,DATA,SOFT2,2061,2594
1739715231.21,3,DATA,SOFT2,2142,2602
1739715231.60,1,DATA,SOFT2,2569,2551
1739715231.64,2,DATA,SOFT2,2561,2594
1739715231.71,3,DATA,SOFT2,2642,2602
1739715289.61,3,DATA,SOFT2,535,2603
1739715289.63,1,DATA,SOFT2,578,2551
1739715289.74,2,DATA,SOFT2,574,2594
1739715290.11,3,DATA,SOFT2,1035,2603
1739715290.13,1,DATA,SOFT2,1078,2551
1739715290.24,2,DATA,SOFT2,1074,2594
1739715290.61,3,DATA,SOFT2,1535,2603
1739715290.63,1,DATA,SOFT2,1578,2551
1739715290.74,2,DATA,SOFT2,1574,2594
1739715291.11,3,DATA,SOFT2,2035,2602
1739715291.13,1,DATA,SOFT2,2078,2550
1739715291.24,2,DATA,SOFT2,2074,2594
1739715291.61,3,DATA,SOFT2,2535,2603
1739715291.63,1,DATA,SOFT2,2578,2551
1739715291.74,2,DATA,SOFT2,2574,2594
1739715349.56,1,DATA,SOFT2,525,2550
1739715349.61,2,DATA,SOFT2,550,2594
1739715349.65,3,DATA,SOFT2,564,2602
1739715350.06,1,DATA,SOFT2,1025,2551
1739715350.11,2,DATA,SOFT2,1050,2594
1739715350.15,3,DATA,SOFT2,1064,2602
1739715350.56,1,DATA,SOFT2,1525,2551
1739715350.61,2,DATA,SOFT2,1550,2594
1739715350.65,3,DATA,SOFT2,1564,2602
1739715351.06,1,DATA,SOFT2,2025,2551
1739715351.11,2,DATA,SOFT2,2050,2595
1739715351.15,3,DATA,SOFT2,2064,2602
1739715351.56,1,DATA,SOFT2,2525,2551
1739715351.61,2,DATA,SOFT2,2550,2594
1739715351.65,3,DATA,SOFT2,2564,2602
1739715409.63,2,DATA,SOFT2,565,2595
1739715409.66,3,DATA,SOFT2,561,2603
1739715409.69,1,DATA,SOFT2,638,2551
1739715410.13,2,DATA,SOFT2,1065,2594
1739715410.16,3,DATA,SOFT2,1061,2602
1739715410.18,1,DATA,SOFT2,1138,2551
1739715410.63,2,DATA,SOFT2,1565,2594
1739715410.66,3,DATA,SOFT2,1561,2602
1739715410.68,1,DATA,SOFT2,1638,2550
1739715411.13,2,DATA,SOFT2,2065,2594
1739715411.16,3,DATA,SOFT2,2061,2603
1739715411.18,1,DATA,SOFT2,2138,2551
1739715411.63,2,DATA,SOFT2,2565,2594
1739715411.66,3,DATA,SOFT2,2561,2603
1739715411.68,1,DATA,SOFT2,2638,2551
1739715469.65,3,DATA,SOFT2,582,2603
1739715469.67,1,DATA,SOFT2,629,2549
1739715469.72,2,DATA,SOFT2,659,2594
1739715470.15,3,DATA,SOFT2,1082,2603
1739715470.17,1,DATA,SOFT2,1129,2550
1739715470.22,2,DATA,SOFT2,1159,2593
1739715470.65,3,DATA,SOFT2,1582,2603
1739715470.67,1,DATA,SOFT2,1629,2550
1739715470.72,2,DATA,SOFT2,1659,2594
1739715471.15,3,DATA,SOFT2,2082,2603
1739715471.17,1,DATA,SOFT2,2129,2550
1739715471.22,2,DATA,SOFT2,2159,2594
1739715471.65,3,DATA,SOFT2,2582,2603
1739715471.67,1,DATA,SOFT2,2629,2550
1739715471.72,2,DATA,SOFT2,2659,2594
1739715529.61,2,DATA,SOFT2,541,2594
1739715529.63,1,DATA,SOFT2,590,2550
1739715529.65,3,DATA,SOFT2,576,2602
1739715529.69,3,DATA,SOFT2,576,2602
1739715530.11,2,DATA,SOFT2,1041,2593
1739715530.13,1,DATA,SOFT2,1090,2550
1739715530.15,3,DATA,SOFT2,1076,2602
1739715530.61,2,DATA,SOFT2,1541,2594
1739715530.63,1,DATA,SOFT2,1590,2550
1739715530.65,3,DATA,SOFT2,1576,2602
1739715531.11,2,DATA,SOFT2,2041,2594
1739715531.13,1,DATA,SOFT2,2090,2550
1739715531.15,3,DATA,SOFT2,2076,2602
1739715531.61,2,DATA,SOFT2,2541,2594
1739715531.63,1,DATA,SOFT2,2590,2550
1739715531.65,3,DATA,SOFT2,2576,2602
1739715589.57,1,DATA,SOFT2,529,2550
1739715589.61,2,DATA,SOFT2,548,2592
1739715589.72,3,DATA,SOFT2,652,2602
1739715590.07,1,DATA,SOFT2,1029,2550
1739715590.11,2,DATA,SOFT2,1048,2592
1739715590.22,3,DATA,SOFT2,1152,2602
1739715590.57,1,DATA,SOFT2,1529,2550
1739715590.61,2,DATA,SOFT2,1548,2591
1739715590.72,3,DATA,SOFT2,1652,2602
1739715591.06,1,DATA,SOFT2,2029,2550
1739715591.11,2,DATA,SOFT2,2048,2592
1739715591.22,3,DATA,SOFT2,2152,2602
1739715591.56,1,DATA,SOFT2,2529,2550
1739715591.61,2,DATA,SOFT2,2548,2591
1739715591.72,3,DATA,SOFT2,2652,2602
1739715649.55,1,DATA,SOFT2,519,2549
1739715649.67,2,DATA,SOFT2,600,2592
1739715649.71,3,DATA,SOFT2,634,2601
1739715650.05,1,DATA,SOFT2,1019,2550
1739715650.17,2,DATA,SOFT2,1100,2592
1739715650.21,3,DATA,SOFT2,1134,2601
1739715650.55,1,DATA,SOFT2,1519,2550
1739715650.67,2,DATA,SOFT2,1600,2592
1739715650.71,3,DATA,SOFT2,1634,2601
1739715651.05,1,DATA,SOFT2,2019,2550
1739715651.16,2,DATA,SOFT2,2100,2592
1739715651.21,3,DATA,SOFT2,2134,2601
1739715651.55,1,DATA,SOFT2,2519,2550
1739715651.66,2,DATA,SOFT2,2600,2591
1739715651.70,3,DATA,SOFT2,2634,2601
1739715709.59,1,DATA,SOFT2,553,2550
1739715709.62,2,DATA,SOFT2,548,2592
1739715709.65,3,DATA,SOFT2,549,2601
1739715710.09,1,DATA,SOFT2,1053,2550
1739715710.13,2,DATA,SOFT2,1048,2592
1739715710.15,3,DATA,SOFT2,1049,2602
1739715710.59,1,DATA,SOFT2,1553,2549
1739715710.63,2,DATA,SOFT2,1548,2592
1739715710.65,3,DATA,SOFT2,1549,2601
1739715711.09,1,DATA,SOFT2,2053,2549
1739715711.13,2,DATA,SOFT2,2048,2592
1739715711.15,3,DATA,SOFT2,2049,2601
1739715711.59,1,DATA,SOFT2,2553,2550
1739715711.63,2,DATA,SOFT2,2548,2592
1739715711.65,3,DATA,SOFT2,2549,2602
1739715769.58,1,DATA,SOFT2,542,2549
1739715769.61,3,DATA,SOFT2,539,2600
1739715769.73,2,DATA,SOFT2,659,2592
1739715770.08,1,DATA,SOFT2,1042,2550
1739715770.11,3,DATA,SOFT2,1039,2600
1739715770.23,2,DATA,SOFT2,1159,2592
1739715770.58,1,DATA,SOFT2,1542,2549
1739715770.61,3,DATA,SOFT2,1539,2600
1739715770.73,2,DATA,SOFT2,1659,2592
1739715771.08,1,DATA,SOFT2,2042,2549
1739715771.11,3,DATA,SOFT2,2039,2600
1739715771.22,2,DATA,SOFT2,2159,2592
1739715771.58,1,DATA,SOFT2,2542,2549
1739715771.61,3,DATA,SOFT2,2539,2600
1739715771.72,2,DATA,SOFT2,2659,2591
1739715829.63,1,DATA,SOFT2,590,2550
1739715829.66,3,DATA,SOFT2,576,2600
1739715829.72,2,DATA,SOFT2,652,2592
1739715830.13,1,DATA,SOFT2,1090,2550
1739715830.16,3,DATA,SOFT2,1076,2600
1739715830.22,2,DATA,SOFT2,1152,2592
1739715830.63,1,DATA,SOFT2,1590,2549
1739715830.66,3,DATA,SOFT2,1576,2600
1739715830.72,2,DATA,SOFT2,1652,2592
1739715831.13,1,DATA,SOFT2,2090,2549
1739715831.16,3,DATA,SOFT2,2076,2600
1739715831.22,2,DATA,SOFT2,2152,2592
1739715831.63,1,DATA,SOFT2,2590,2549
1739715831.66,3,DATA,SOFT2,2576,2600
1739715831.72,2,DATA,SOFT2,2652,2592
1739715889.68,3,DATA,SOFT2,606,2600
1739715889.79,1,DATA,SOFT2,663,2550
1739715889.81,2,DATA,SOFT2,622,2591
1739715890.18,3,DATA,SOFT2,1106,2600
1739715890.29,1,DATA,SOFT2,1163,2549
1739715890.31,2,DATA,SOFT2,1122,2592
1739715890.68,3,DATA,SOFT2,1606,2601
1739715890.79,1,DATA,SOFT2,1663,2550
1739715890.81,2,DATA,SOFT2,1622,2591
1739715891.18,3,DATA,SOFT2,2106,2600
1739715891.29,1,DATA,SOFT2,2163,2549
1739715891.31,2,DATA,SOFT2,2122,2591
1739715891.68,3,DATA,SOFT2,2606,2600
1739715891.79,1,DATA,SOFT2,2663,2549
1739715891.81,2,DATA,SOFT2,2622,2592
1739715949.60,1,DATA,SOFT2,566,2549
1739715949.64,2,DATA,SOFT2,570,2592
1739715949.67,3,DATA,SOFT2,572,2599
1739715950.10,1,DATA,SOFT2,1066,2549
1739715950.14,2,DATA,SOFT2,1070,2591
1739715950.17,3,DATA,SOFT2,1072,2599
1739715950.60,1,DATA,SOFT2,1566,2549
1739715950.64,2,DATA,SOFT2,1570,2592
1739715950.67,3,DATA,SOFT2,1572,2598
1739715951.10,1,DATA,SOFT2,2066,2549
1739715951.14,2,DATA,SOFT2,2070,2592
1739715951.23,3,DATA,SOFT2,2072,2598
1739715951.60,1,DATA,SOFT2,2566,2549
1739715951.64,2,DATA,SOFT2,2570,2592
1739715951.67,3,DATA,SOFT2,2572,2598
1739716009.58,1,DATA,SOFT2,541,2549
1739716009.69,2,DATA,SOFT2,623,2591
1739716009.72,3,DATA,SOFT2,651,2598
1739716010.08,1,DATA,SOFT2,1041,2549
1739716010.19,2,DATA,SOFT2,1123,2591
1739716010.22,3,DATA,SOFT2,1151,2598
1739716010.58,1,DATA,SOFT2,1541,2549
1739716010.69,2,DATA,SOFT2,1623,2592
1739716010.72,3,DATA,SOFT2,1651,2597
1739716011.08,1,DATA,SOFT2,2041,2549
1739716011.19,2,DATA,SOFT2,2123,2592
1739716011.22,3,DATA,SOFT2,2151,2598
1739716011.58,1,DATA,SOFT2,2541,2549
1739716011.69,2,DATA,SOFT2,2623,2592
1739716011.72,3,DATA,SOFT2,2651,2597
1739716069.59,1,DATA,SOFT2,551,2549
1739716069.62,2,DATA,SOFT2,536,2592
1739716069.66,3,DATA,SOFT2,588,2598
1739716070.09,1,DATA,SOFT2,1051,2549
1739716070.12,2,DATA,SOFT2,1036,2592
1739716070.16,3,DATA,SOFT2,1088,2598
1739716070.59,1,DATA,SOFT2,1551,2549
1739716070.62,2,DATA,SOFT2,1536,2592
1739716070.66,3,DATA,SOFT2,1588,2598
1739716071.09,1,DATA,SOFT2,2051,2549
1739716071.12,2,DATA,SOFT2,2036,2592
1739716071.16,3,DATA,SOFT2,2088,2599
1739716071.59,1,DATA,SOFT2,2551,2549
1739716071.62,2,DATA,SOFT2,2536,2591
1739716071.66,3,DATA,SOFT2,2588,2598
1739716129.65,3,DATA,SOFT2,574,2597
1739716129.67,2,DATA,SOFT2,600,2591
1739716129.69,1,DATA,SOFT2,653,2548
1739716130.15,3,DATA,SOFT2,1074,2598
1739716130.27,1,DATA,SOFT2,1153,2549
1739716130.29,2,DATA,SOFT2,1100,2591
1739716130.65,3,DATA,SOFT2,1574,2598
1739716130.67,2,DATA,SOFT2,1600,2591
1739716130.69,1,DATA,SOFT2,1653,2549
1739716131.15,3,DATA,SOFT2,2074,2598
1739716131.17,2,DATA,SOFT2,2100,2592
1739716131.19,1,DATA,SOFT2,2153,2549
1739716131.65,3,DATA,SOFT2,2574,2597
1739716131.67,2,DATA,SOFT2,2600,2591
1739716131.69,1,DATA,SOFT2,2653,2549
1739716189.56,1,DATA,SOFT2,526,2548
1739716189.62,2,DATA,SOFT2,558,2591
1739716189.73,3,DATA,SOFT2,661,2597
1739716190.06,1,DATA,SOFT2,1026,2548
1739716190.12,2,DATA,SOFT2,1058,2592
1739716190.23,3,DATA,SOFT2,1161,2597
1739716190.56,1,DATA,SOFT2,1526,2548
1739716190.62,2,DATA,SOFT2,1558,2592
1739716190.73,3,DATA,SOFT2,1661,2597
1739716191.06,1,DATA,SOFT2,2026,2549
1739716191.12,2,DATA,SOFT2,2058,2592
1739716191.23,3,DATA,SOFT2,2161,2597
1739716191.56,1,DATA,SOFT2,2526,2549
1739716191.62,2,DATA,SOFT2,2558,2592
1739716191.73,3,DATA,SOFT2,2661,2597
1739716249.61,3,DATA,SOFT2,541,2597
1739716249.65,2,DATA,SOFT2,583,2591
1739716249.67,1,DATA,SOFT2,634,2548
1739716250.11,3,DATA,SOFT2,1041,2597
1739716250.15,2,DATA,SOFT2,1083,2591
1739716250.17,1,DATA,SOFT2,1134,2548
1739716250.61,3,DATA,SOFT2,1541,2597
1739716250.65,2,DATA,SOFT2,1583,2591
1739716250.67,1,DATA,SOFT2,1634,2548
1739716251.11,3,DATA,SOFT2,2041,2597
1739716251.15,2,DATA,SOFT2,2083,2591
1739716251.17,1,DATA,SOFT2,2134,2548
1739716251.61,3,DATA,SOFT2,2541,2597
1739716251.65,2,DATA,SOFT2,2583,2592
1739716251.67,1,DATA,SOFT2,2634,2548
1739716309.63,2,DATA,SOFT2,566,2591
1739716309.65,1,DATA,SOFT2,613,2548
1739716309.87,3,DATA,SOFT2,652,2596
1739716310.13,2,DATA,SOFT2,1066,2591
1739716310.15,1,DATA,SOFT2,1113,2548
1739716310.22,3,DATA,SOFT2,1152,2596
1739716310.63,2,DATA,SOFT2,1566,2591
1739716310.65,1,DATA,SOFT2,1613,2548
1739716310.72,3,DATA,SOFT2,1652,2596
1739716311.13,2,DATA,SOFT2,2066,2591
1739716311.15,1,DATA,SOFT2,2113,2548
1739716311.22,3,DATA,SOFT2,2152,2596
1739716311.63,2,DATA,SOFT2,2566,2591
1739716311.65,1,DATA,SOFT2,2613,2548
1739716311.72,3,DATA,SOFT2,2652,2596
1739716369.69,1,DATA,SOFT2,653,2548
1739716369.72,2,DATA,SOFT2,648,2591
1739716369.75,3,DATA,SOFT2,623,2596
1739716370.19,1,DATA,SOFT2,1153,2548
1739716370.22,2,DATA,SOFT2,1148,2591
1739716370.25,3,DATA,SOFT2,1124,2595
1739716370.69,1,DATA,SOFT2,1653,2548
1739716370.72,2,DATA,SOFT2,1648,2591
1739716370.75,3,DATA,SOFT2,1623,2595
1739716371.19,1,DATA,SOFT2,2153,2548
1739716371.22,2,DATA,SOFT2,2148,2591
1739716371.25,3,DATA,SOFT2,2123,2595
1739716371.69,1,DATA,SOFT2,2653,2548
1739716371.72,2,DATA,SOFT2,2648,2591
1739716371.75,3,DATA,SOFT2,2623,2595
1739716429.65,1,DATA,SOFT2,609,2548
1739716429.68,2,DATA,SOFT2,601,2591
1739716429.71,3,DATA,SOFT2,632,2596
1739716430.15,1,DATA,SOFT2,1109,2549
1739716430.18,2,DATA,SOFT2,1101,2591
1739716430.21,3,DATA,SOFT2,1132,2596
1739716430.65,1,DATA,SOFT2,1609,2548
1739716430.68,2,DATA,SOFT2,1601,2591
1739716430.71,3,DATA,SOFT2,1632,2596
1739716431.15,1,DATA,SOFT2,2109,2548
1739716431.18,2,DATA,SOFT2,2101,2591
1739716431.21,3,DATA,SOFT2,2132,2596
1739716431.65,1,DATA,SOFT2,2609,2548
1739716431.68,2,DATA,SOFT2,2601,2591
1739716431.71,3,DATA,SOFT2,2632,2595
1739716489.58,2,DATA,SOFT2,517,2591
1739716489.63,1,DATA,SOFT2,592,2548
1739716489.85,3,DATA,SOFT2,651,2595
1739716489.87,3,DATA,SOFT2,651,2595
1739716490.08,2,DATA,SOFT2,1017,2591
1739716490.13,1,DATA,SOFT2,1092,2548
1739716490.22,3,DATA,SOFT2,1151,2596
1739716490.58,2,DATA,SOFT2,1517,2591
1739716490.63,1,DATA,SOFT2,1592,2548
1739716490.72,3,DATA,SOFT2,1651,2595
1739716491.08,2,DATA,SOFT2,2017,2591
1739716491.13,1,DATA,SOFT2,2092,2548
1739716491.23,3,DATA,SOFT2,2151,2595
1739716491.58,2,DATA,SOFT2,2517,2591
1739716491.63,1,DATA,SOFT2,2592,2548
1739716491.73,3,DATA,SOFT2,2651,2596
1739716549.65,1,DATA,SOFT2,616,2548
1739716549.69,2,DATA,SOFT2,590,2591
1739716549.78,3,DATA,SOFT2,590,2595
1739716550.15,1,DATA,SOFT2,1116,2548
1739716550.19,2,DATA,SOFT2,1090,2591
1739716550.28,3,DATA,SOFT2,1090,2595
1739716550.65,1,DATA,SOFT2,1616,2548
1739716550.69,2,DATA,SOFT2,1590,2591
1739716550.78,3,DATA,SOFT2,1590,2596
1739716551.15,1,DATA,SOFT2,2116,2548
1739716551.19,2,DATA,SOFT2,2090,2591
1739716551.28,3,DATA,SOFT2,2090,2595
1739716551.65,1,DATA,SOFT2,2616,2548
1739716551.69,2,DATA,SOFT2,2590,2591
1739716551.78,3,DATA,SOFT2,2590,2595
1739716609.55,1,DATA,SOFT2,514,2548
1739716609.60,2,DATA,SOFT2,536,2591
1739716609.64,3,DATA,SOFT2,558,2596
1739716610.05,1,DATA,SOFT2,1014,2548
1739716610.10,2,DATA,SOFT2,1036,2591
1739716610.14,3,DATA,SOFT2,1058,2596
1739716610.55,1,DATA,SOFT2,1514,2548
1739716610.60,2,DATA,SOFT2,1536,2591
1739716610.64,3,DATA,SOFT2,1558,2595
1739716611.05,1,DATA,SOFT2,2014,2548
1739716611.10,2,DATA,SOFT2,2036,2591
1739716611.13,3,DATA,SOFT2,2058,2596
1739716611.55,1,DATA,SOFT2,2514,2548
1739716611.60,2,DATA,SOFT2,2536,2591
1739716611.63,3,DATA,SOFT2,2558,2596
1739716669.61,3,DATA,SOFT2,537,2596
1739716669.72,1,DATA,SOFT2,604,2548
1739716669.74,2,DATA,SOFT2,551,2591
1739716670.11,3,DATA,SOFT2,1037,2596
1739716670.22,1,DATA,SOFT2,1104,2548
1739716670.24,2,DATA,SOFT2,1051,2591
1739716670.61,3,DATA,SOFT2,1537,2596
1739716670.72,1,DATA,SOFT2,1604,2548
1739716670.74,2,DATA,SOFT2,1551,2591
1739716671.11,3,DATA,SOFT2,2037,2596
1739716671.22,1,DATA,SOFT2,2104,2548
1739716671.24,2,DATA,SOFT2,2051,2591
1739716671.61,3,DATA,SOFT2,2537,2596
1739716671.72,1,DATA,SOFT2,2604,2548
1739716671.74,2,DATA,SOFT2,2551,2591
1739716729.59,3,DATA,SOFT2,517,2597
1739716729.61,2,DATA,SOFT2,548,2591
1739716729.64,1,DATA,SOFT2,599,2548
1739716730.09,3,DATA,SOFT2,1017,2597
1739716730.11,2,DATA,SOFT2,1048,2591
1739716730.14,1,DATA,SOFT2,1099,2547
1739716730.59,3,DATA,SOFT2,1517,2596
1739716730.61,2,DATA,SOFT2,1548,2591
1739716730.64,1,DATA,SOFT2,1599,2547
1739716731.09,3,DATA,SOFT2,2017,2597
1739716731.11,2,DATA,SOFT2,2048,2591
1739716731.13,1,DATA,SOFT2,2099,2548
1739716731.59,3,DATA,SOFT2,2517,2597
1739716731.61,2,DATA,SOFT2,2548,2591
1739716731.63,1,DATA,SOFT2,2599,2548
1739716789.66,1,DATA,SOFT2,623,2547
1739716789.69,2,DATA,SOFT2,605,2591
1739716789.78,3,DATA,SOFT2,624,2597
1739716790.16,1,DATA,SOFT2,1123,2547
1739716790.19,2,DATA,SOFT2,1105,2591
1739716790.28,3,DATA,SOFT2,1124,2597
1739716790.66,1,DATA,SOFT2,1623,2547
1739716790.69,2,DATA,SOFT2,1605,2591
1739716790.78,3,DATA,SOFT2,1624,2597
1739716791.16,1,DATA,SOFT2,2123,2548
1739716791.19,2,DATA,SOFT2,2105,2591
1739716791.28,3,DATA,SOFT2,2124,2597
1739716791.66,1,DATA,SOFT2,2623,2548
1739716791.69,2,DATA,SOFT2,2605,2591
1739716791.78,3,DATA,SOFT2,2624,2597
1739716849.57,1,DATA,SOFT2,536,2547
1739716849.63,2,DATA,SOFT2,570,2591
1739716849.72,3,DATA,SOFT2,653,2597
1739716850.07,1,DATA,SOFT2,1036,2548
1739716850.13,2,DATA,SOFT2,1070,2591
1739716850.22,3,DATA,SOFT2,1153,2597
1739716850.57,1,DATA,SOFT2,1536,2547
1739716850.63,2,DATA,SOFT2,1570,2591
1739716850.72,3,DATA,SOFT2,1653,2597
1739716851.07,1,DATA,SOFT2,2036,2548
1739716851.13,2,DATA,SOFT2,2070,2591
1739716851.22,3,DATA,SOFT2,2153,2597
1739716851.57,1,DATA,SOFT2,2536,2548
1739716851.63,2,DATA,SOFT2,2570,2591
1739716851.72,3,DATA,SOFT2,2653,2597
1739716909.57,1,DATA,SOFT2,537,2547
1739716909.68,2,DATA,SOFT2,610,2591
1739716909.72,3,DATA,SOFT2,652,2597
1739716910.07,1,DATA,SOFT2,1037,2547
1739716910.18,2,DATA,SOFT2,1110,2590
1739716910.22,3,DATA,SOFT2,1152,2597
1739716910.57,1,DATA,SOFT2,1537,2547
1739716910.68,2,DATA,SOFT2,1610,2591
1739716910.72,3,DATA,SOFT2,1652,2597
1739716911.07,1,DATA,SOFT2,2037,2547
1739716911.18,2,DATA,SOFT2,2110,2591
1739716911.22,3,DATA,SOFT2,2152,2597
1739716911.57,1,DATA,SOFT2,2537,2547
1739716911.68,2,DATA,SOFT2,2610,2590
1739716911.72,3,DATA,SOFT2,2652,2597
1739716969.60,3,DATA,SOFT2,530,2596
1739716969.65,2,DATA,SOFT2,581,2590
1739716969.68,1,DATA,SOFT2,644,2547
1739716970.10,3,DATA,SOFT2,1030,2596
1739716970.15,2,DATA,SOFT2,1081,2590
1739716970.18,1,DATA,SOFT2,1144,2547
1739716970.60,3,DATA,SOFT2,1530,2596
1739716970.65,2,DATA,SOFT2,1581,2591
1739716970.68,1,DATA,SOFT2,1644,2547
1739716971.10,3,DATA,SOFT2,2030,2596
1739716971.15,2,DATA,SOFT2,2081,2590
1739716971.18,1,DATA,SOFT2,2144,2547
1739716971.60,3,DATA,SOFT2,2530,2596
1739716971.65,2,DATA,SOFT2,2581,2590
1739716971.68,1,DATA,SOFT2,2644,2547
1739717029.59,2,DATA,SOFT2,526,2590
1739717029.67,3,DATA,SOFT2,599,2594
1739717029.70,1,DATA,SOFT2,660,2547
1739717030.09,2,DATA,SOFT2,1026,2590
1739717030.18,3,DATA,SOFT2,1099,2594
1739717030.21,1,DATA,SOFT2,1160,2547
1739717030.59,2,DATA,SOFT2,1526,2590
1739717030.67,3,DATA,SOFT2,1599,2594
1739717030.70,1,DATA,SOFT2,1660,2547
1739717031.09,2,DATA,SOFT2,2026,2591
1739717031.17,3,DATA,SOFT2,2099,2594
1739717031.20,1,DATA,SOFT2,2160,2547
1739717031.59,2,DATA,SOFT2,2526,2590
1739717031.67,3,DATA,SOFT2,2599,2594
1739717031.70,1,DATA,SOFT2,2660,2547
1739717089.59,2,DATA,SOFT2,521,2591
1739717089.67,1,DATA,SOFT2,630,2547
1739717089.70,3,DATA,SOFT2,617,2593
1739717090.09,2,DATA,SOFT2,1021,2590
1739717090.17,1,DATA,SOFT2,1130,2547
1739717090.20,3,DATA,SOFT2,1117,2593
