"max_temp","time","set_point"
35,"2025/12/05 03:09:00",33.324022346368714
35,"2025/12/05 03:10:00",33.357541899441344
35,"2025/12/05 03:11:00",33.391061452513966
35,"2025/12/05 03:12:00",33.42458100558659
35,"2025/12/05 03:13:00",33.45810055865922
35,"2025/12/05 03:14:00",33.49162011173184
35,"2025/12/05 03:15:00",33.52513966480447
35,"2025/12/05 03:16:00",33.55865921787709
35,"2025/12/05 03:17:00",33.59217877094972
35,"2025/12/05 03:18:00",33.625698324022345
35,"2025/12/05 03:19:00",33.659217877094974
35,"2025/12/05 03:20:00",33.6927374301676
35,"2025/12/05 03:21:00",33.726256983240226
35,"2025/12/05 03:22:00",33.75977653631285
35,"2025/12/05 03:23:00",33.79329608938548
35,"2025/12/05 03:24:00",33.8268156424581
35,"2025/12/05 03:25:00",33.86033519553072
35,"2025/12/05 03:26:00",33.89385474860335
35,"2025/12/05 03:27:00",33.927374301675975
35,"2025/12/05 03:28:00",33.960893854748605
35,"2025/12/05 03:29:00",33.99441340782123
35,"2025/12/05 03:30:00",34.02793296089386
35,"2025/12/05 03:31:00",34.06145251396648
35,"2025/12/05 03:32:00",34.09497206703911
35,"2025/12/05 03:33:00",34.12849162011173
35,"2025/12/05 03:34:00",34.162011173184354
35,"2025/12/05 03:35:00",34.19553072625698
35,"2025/12/05 03:36:00",34.22905027932961
35,"2025/12/05 03:37:00",34.262569832402235
35,"2025/12/05 03:38:00",34.29608938547486
35,"2025/12/05 03:39:00",34.32960893854749
35,"2025/12/05 03:40:00",34.36312849162011
35,"2025/12/05 03:41:00",34.39664804469274
35,"2025/12/05 03:42:00",34.43016759776536
35,"2025/12/05 03:43:00",34.46368715083799
35,"2025/12/05 03:44:00",34.497206703910614
35,"2025/12/05 03:45:00",34.53072625698324
35,"2025/12/05 03:46:00",34.564245810055866
35,"2025/12/05 03:47:00",34.59776536312849
35,"2025/12/05 03:48:00",34.63128491620112
35,"2025/12/05 03:49:00",34.66480446927374
35,"2025/12/05 03:50:00",34.69832402234637
35,"2025/12/05 03:51:00",34.73184357541899
35,"2025/12/05 03:52:00",34.76536312849162
35,"2025/12/05 03:53:00",34.798882681564244
35,"2025/12/05 03:54:00",34.832402234636874
35,"2025/12/05 03:55:00",34.865921787709496
35,"2025/12/05 03:56:00",34.899441340782126
35,"2025/12/05 03:57:00",34.93296089385475
35,"2025/12/05 03:58:00",34.96648044692738
35,"2025/12/05 03:59:00",35
35,"2025/12/05 04:00:00",35
35,"2025/12/05 04:01:00",35
35,"2025/12/05 04:02:00",35
35,"2025/12/05 04:03:00",35
35,"2025/12/05 04:04:00",35
35,"2025/12/05 04:05:00",35
35,"2025/12/05 04:06:00",35
35,"2025/12/05 04:07:00",35
35,"2025/12/05 04:08:00",35
35,"2025/12/05 04:09:00",35
35,"2025/12/05 04:10:00",35
35,"2025/12/05 04:11:00",35
35,"2025/12/05 04:12:00",35
35,"2025/12/05 04:13:00",35
35,"2025/12/05 04:14:00",35
35,"2025/12/05 04:15:00",35
35,"2025/12/05 04:16:00",35
35,"2025/12/05 04:17:00",35
35,"2025/12/05 04:18:00",35
35,"2025/12/05 04:19:00",35
35,"2025/12/05 04:20:00",35
35,"2025/12/05 04:21:00",35
35,"2025/12/05 04:22:00",35
35,"2025/12/05 04:23:00",35
35,"2025/12/05 04:24:00",35
35,"2025/12/05 04:25:00",35
35,"2025/12/05 04:26:00",35
35,"2025/12/05 04:27:00",35
35,"2025/12/05 04:28:00",35
35,"2025/12/05 04:29:00",35
35,"2025/12/05 04:30:00",35
35,"2025/12/05 04:31:00",35
35,"2025/12/05 04:32:00",35
35,"2025/12/05 04:33:00",35
35,"2025/12/05 04:34:00",35
35,"2025/12/05 04:35:00",35
35,"2025/12/05 04:36:00",35
35,"2025/12/05 04:37:00",35
35,"2025/12/05 04:38:00",35
35,"2025/12/05 04:39:00",35
35,"2025/12/05 04:40:00",35
35,"2025/12/05 04:41:00",35
35,"2025/12/05 04:42:00",35
35,"2025/12/05 04:43:00",35
35,"2025/12/05 04:44:00",35
35,"2025/12/05 04:45:00",35
35,"2025/12/05 04:46:00",35
35,"2025/12/05 04:47:00",35
35,"2025/12/05 04:48:00",35
35,"2025/12/05 04:49:00",35
35,"2025/12/05 04:50:00",35
35,"2025/12/05 04:51:00",35
35,"2025/12/05 04:52:00",35
35,"2025/12/05 04:53:00",35
35,"2025/12/05 04:54:00",35
35,"2025/12/05 04:55:00",35
35,"2025/12/05 04:56:00",35
35,"2025/12/05 04:57:00",35
35,"2025/12/05 04:58:00",35
35,"2025/12/05 04:59:00",35
35,"2025/12/05 05:00:00",35
35,"2025/12/05 05:01:00",35
35,"2025/12/05 05:02:00",35
35,"2025/12/05 05:03:00",35
35,"2025/12/05 05:04:00",35
35,"2025/12/05 05:05:00",35
35,"2025/12/05 05:06:00",35
35,"2025/12/05 05:07:00",35
35,"2025/12/05 05:08:00",35
35,"2025/12/05 05:09:00",35
35,"2025/12/05 05:10:00",35
35,"2025/12/05 05:11:00",35
35,"2025/12/05 05:12:00",35
35,"2025/12/05 05:13:00",35
35,"2025/12/05 05:14:00",35
35,"2025/12/05 05:15:00",35
35,"2025/12/05 05:16:00",35
35,"2025/12/05 05:17:00",35
35,"2025/12/05 05:18:00",35
35,"2025/12/05 05:19:00",35
35,"2025/12/05 05:20:00",35
35,"2025/12/05 05:21:00",35
35,"2025/12/05 05:22:00",35
35,"2025/12/05 05:23:00",35
35,"2025/12/05 05:24:00",35
35,"2025/12/05 05:25:00",35
35,"2025/12/05 05:26:00",35
35,"2025/12/05 05:27:00",35
35,"2025/12/05 05:28:00",35
35,"2025/12/05 05:29:00",35
35,"2025/12/05 05:30:00",35
35,"2025/12/05 05:31:00",35
35,"2025/12/05 05:32:00",35
35,"2025/12/05 05:33:00",35
35,"2025/12/05 05:34:00",35
35,"2025/12/05 05:35:00",35
35,"2025/12/05 05:36:00",35
35,"2025/12/05 05:37:00",35
35,"2025/12/05 05:38:00",35
35,"2025/12/05 05:39:00",35
35,"2025/12/05 05:40:00",35
35,"2025/12/05 05:41:00",35
35,"2025/12/05 05:42:00",35
35,"2025/12/05 05:43:00",35
35,"2025/12/05 05:44:00",35
35,"2025/12/05 05:45:00",35
35,"2025/12/05 05:46:00",35
35,"2025/12/05 05:47:00",35
35,"2025/12/05 05:48:00",35
35,"2025/12/05 05:49:00",35
35,"2025/12/05 05:50:00",35
35,"2025/12/05 05:51:00",35
35,"2025/12/05 05:52:00",35
35,"2025/12/05 05:53:00",35
35,"2025/12/05 05:54:00",35
35,"2025/12/05 05:55:00",35
35,"2025/12/05 05:56:00",35
35,"2025/12/05 05:57:00",35
35,"2025/12/05 05:58:00",35
35,"2025/12/05 05:59:00",35
35,"2025/12/05 06:00:00",35
35,"2025/12/05 06:01:00",35
35,"2025/12/05 06:02:00",35
35,"2025/12/05 06:03:00",35
35,"2025/12/05 06:04:00",35
35,"2025/12/05 06:05:00",35
35,"2025/12/05 06:06:00",35
35,"2025/12/05 06:07:00",35
35,"2025/12/05 06:08:00",35
35,"2025/12/05 06:09:00",35
35,"2025/12/05 06:10:00",35
35,"2025/12/05 06:11:00",35
35,"2025/12/05 06:12:00",35
35,"2025/12/05 06:13:00",35
35,"2025/12/05 06:14:00",35
35,"2025/12/05 06:15:00",35
35,"2025/12/05 06:16:00",35
35,"2025/12/05 06:17:00",35
35,"2025/12/05 06:18:00",35
35,"2025/12/05 06:19:00",35
35,"2025/12/05 06:20:00",35
35,"2025/12/05 06:21:00",35
35,"2025/12/05 06:22:00",35
35,"2025/12/05 06:23:00",35
35,"2025/12/05 06:24:00",35
35,"2025/12/05 06:25:00",35
35,"2025/12/05 06:26:00",35
35,"2025/12/05 06:27:00",35
35,"2025/12/05 06:28:00",35
35,"2025/12/05 06:29:00",35
35,"2025/12/05 06:30:00",35
35,"2025/12/05 06:31:00",35
35,"2025/12/05 06:32:00",35
35,"2025/12/05 06:33:00",35
35,"2025/12/05 06:34:00",35
35,"2025/12/05 06:35:00",35
35,"2025/12/05 06:36:00",35
35,"2025/12/05 06:37:00",35
35,"2025/12/05 06:38:00",35
35,"2025/12/05 06:39:00",35
35,"2025/12/05 06:40:00",35
35,"2025/12/05 06:41:00",35
35,"2025/12/05 06:42:00",35
35,"2025/12/05 06:43:00",35
35,"2025/12/05 06:44:00",35
35,"2025/12/05 06:45:00",35
35,"2025/12/05 06:46:00",35
35,"2025/12/05 06:47:00",35
35,"2025/12/05 06:48:00",35
35,"2025/12/05 06:49:00",35
35,"2025/12/05 06:50:00",35
35,"2025/12/05 06:51:00",35
35,"2025/12/05 06:52:00",35
35,"2025/12/05 06:53:00",35
35,"2025/12/05 06:54:00",35
35,"2025/12/05 06:55:00",35
35,"2025/12/05 06:56:00",35
35,"2025/12/05 06:57:00",35
35,"2025/12/05 06:58:00",35
35,"2025/12/05 06:59:00",35
35,"2025/12/05 07:00:00",35
35,"2025/12/05 07:01:00",34.898305084745765
35,"2025/12/05 07:02:00",34.79661016949152
35,"2025/12/05 07:03:00",34.69491525423729
35,"2025/12/05 07:04:00",34.59322033898305
35,"2025/12/05 07:05:00",34.49152542372882
35,"2025/12/05 07:06:00",34.389830508474574
35,"2025/12/05 07:07:00",34.28813559322034
35,"2025/12/05 07:08:00",34.186440677966104
35,"2025/12/05 07:09:00",34.08474576271186
35,"2025/12/05 07:10:00",33.983050847457626
35,"2025/12/05 07:11:00",33.88135593220339
35,"2025/12/05 07:12:00",33.779661016949156
35,"2025/12/05 07:13:00",33.67796610169491
35,"2025/12/05 07:14:00",33.57627118644068
35,"2025/12/05 07:15:00",33.47457627118644
35,"2025/12/05 07:16:00",33.3728813559322
35,"2025/12/05 07:17:00",33.271186440677965
35,"2025/12/05 07:18:00",33.16949152542373
35,"2025/12/05 07:19:00",33.067796610169495
35,"2025/12/05 07:20:00",32.96610169491525
35,"2025/12/05 07:21:00",32.86440677966102
35,"2025/12/05 07:22:00",32.76271186440678
35,"2025/12/05 07:23:00",32.66101694915254
35,"2025/12/05 07:24:00",32.559322033898304
35,"2025/12/05 07:25:00",32.45762711864407
35,"2025/12/05 07:26:00",32.35593220338983
35,"2025/12/05 07:27:00",32.25423728813559
35,"2025/12/05 07:28:00",32.152542372881356
35,"2025/12/05 07:29:00",32.05084745762712
35,"2025/12/05 07:30:00",31.949152542372882
35,"2025/12/05 07:31:00",31.847457627118644
35,"2025/12/05 07:32:00",31.74576271186441
35,"2025/12/05 07:33:00",31.64406779661017
35,"2025/12/05 07:34:00",31.54237288135593
35,"2025/12/05 07:35:00",31.440677966101696
35,"2025/12/05 07:36:00",31.338983050847457
35,"2025/12/05 07:37:00",31.23728813559322
35,"2025/12/05 07:38:00",31.135593220338983
35,"2025/12/05 07:39:00",31.033898305084747
35,"2025/12/05 07:40:00",30.93220338983051
35,"2025/12/05 07:41:00",30.83050847457627
35,"2025/12/05 07:42:00",30.728813559322035
35,"2025/12/05 07:43:00",30.627118644067796
35,"2025/12/05 07:44:00",30.525423728813557
35,"2025/12/05 07:45:00",30.423728813559322
35,"2025/12/05 07:46:00",30.322033898305087
35,"2025/12/05 07:47:00",30.220338983050848
35,"2025/12/05 07:48:00",30.11864406779661
35,"2025/12/05 07:49:00",30.016949152542374
35,"2025/12/05 07:50:00",29.915254237288135
35,"2025/12/05 07:51:00",29.813559322033896
35,"2025/12/05 07:52:00",29.71186440677966
35,"2025/12/05 07:53:00",29.610169491525422
35,"2025/12/05 07:54:00",29.508474576271187
35,"2025/12/05 07:55:00",29.406779661016948
35,"2025/12/05 07:56:00",29.305084745762713
35,"2025/12/05 07:57:00",29.203389830508474
35,"2025/12/05 07:58:00",29.101694915254235
35,"2025/12/05 07:59:00",29
35,"2025/12/05 08:00:00",29
35,"2025/12/05 08:01:00",29
35,"2025/12/05 08:02:00",29
35,"2025/12/05 08:03:00",29
35,"2025/12/05 08:04:00",29
35,"2025/12/05 08:05:00",29
35,"2025/12/05 08:06:00",29
35,"2025/12/05 08:07:00",29
35,"2025/12/05 08:08:00",29
35,"2025/12/05 08:09:00",29
35,"2025/12/05 08:10:00",29
35,"2025/12/05 08:11:00",29
35,"2025/12/05 08:12:00",29
35,"2025/12/05 08:13:00",29
35,"2025/12/05 08:14:00",29
35,"2025/12/05 08:15:00",29
35,"2025/12/05 08:16:00",29
35,"2025/12/05 08:17:00",29
35,"2025/12/05 08:18:00",29
35,"2025/12/05 08:19:00",29
35,"2025/12/05 08:20:00",29
35,"2025/12/05 08:21:00",29
35,"2025/12/05 08:22:00",29
35,"2025/12/05 08:23:00",29
35,"2025/12/05 08:24:00",29
35,"2025/12/05 08:25:00",29
35,"2025/12/05 08:26:00",29
35,"2025/12/05 08:27:00",29
35,"2025/12/05 08:28:00",29
35,"2025/12/05 08:29:00",29
35,"2025/12/05 08:30:00",29
35,"2025/12/05 08:31:00",29
35,"2025/12/05 08:32:00",29
35,"2025/12/05 08:33:00",29
35,"2025/12/05 08:34:00",29
35,"2025/12/05 08:35:00",29
35,"2025/12/05 08:36:00",29
35,"2025/12/05 08:37:00",29
35,"2025/12/05 08:38:00",29
35,"2025/12/05 08:39:00",29
35,"2025/12/05 08:40:00",29
35,"2025/12/05 08:41:00",29
35,"2025/12/05 08:42:00",29
35,"2025/12/05 08:43:00",29
35,"2025/12/05 08:44:00",29
35,"2025/12/05 08:45:00",29
35,"2025/12/05 08:46:00",29
35,"2025/12/05 08:47:00",29
35,"2025/12/05 08:48:00",29
35,"2025/12/05 08:49:00",29
35,"2025/12/05 08:50:00",29
35,"2025/12/05 08:51:00",29
35,"2025/12/05 08:52:00",29
35,"2025/12/05 08:53:00",29
35,"2025/12/05 08:54:00",29
35,"2025/12/05 08:55:00",29
35,"2025/12/05 08:56:00",29
35,"2025/12/05 08:57:00",29
35,"2025/12/05 08:58:00",29
35,"2025/12/05 08:59:00",29
35,"2025/12/05 09:00:00",29
36.5,"2025/12/05 00:00:00",29
36.5,"2025/12/05 00:01:00",29
36.5,"2025/12/05 00:02:00",29
36.5,"2025/12/05 00:03:00",29
36.5,"2025/12/05 00:04:00",29
36.5,"2025/12/05 00:05:00",29
36.5,"2025/12/05 00:06:00",29
36.5,"2025/12/05 00:07:00",29
36.5,"2025/12/05 00:08:00",29
36.5,"2025/12/05 00:09:00",29
36.5,"2025/12/05 00:10:00",29
36.5,"2025/12/05 00:11:00",29
36.5,"2025/12/05 00:12:00",29
36.5,"2025/12/05 00:13:00",29
36.5,"2025/12/05 00:14:00",29
36.5,"2025/12/05 00:15:00",29
36.5,"2025/12/05 00:16:00",29
36.5,"2025/12/05 00:17:00",29
36.5,"2025/12/05 00:18:00",29
36.5,"2025/12/05 00:19:00",29
36.5,"2025/12/05 00:20:00",29
36.5,"2025/12/05 00:21:00",29
36.5,"2025/12/05 00:22:00",29
36.5,"2025/12/05 00:23:00",29
36.5,"2025/12/05 00:24:00",29
36.5,"2025/12/05 00:25:00",29
36.5,"2025/12/05 00:26:00",29
36.5,"2025/12/05 00:27:00",29
36.5,"2025/12/05 00:28:00",29
36.5,"2025/12/05 00:29:00",29
36.5,"2025/12/05 00:30:00",29
36.5,"2025/12/05 00:31:00",29
36.5,"2025/12/05 00:32:00",29
36.5,"2025/12/05 00:33:00",29
36.5,"2025/12/05 00:34:00",29
36.5,"2025/12/05 00:35:00",29
36.5,"2025/12/05 00:36:00",29
36.5,"2025/12/05 00:37:00",29
36.5,"2025/12/05 00:38:00",29
36.5,"2025/12/05 00:39:00",29
36.5,"2025/12/05 00:40:00",29
36.5,"2025/12/05 00:41:00",29
36.5,"2025/12/05 00:42:00",29
36.5,"2025/12/05 00:43:00",29
36.5,"2025/12/05 00:44:00",29
36.5,"2025/12/05 00:45:00",29
36.5,"2025/12/05 00:46:00",29
36.5,"2025/12/05 00:47:00",29
36.5,"2025/12/05 00:48:00",29
36.5,"2025/12/05 00:49:00",29
36.5,"2025/12/05 00:50:00",29
36.5,"2025/12/05 00:51:00",29
36.5,"2025/12/05 00:52:00",29
36.5,"2025/12/05 00:53:00",29
36.5,"2025/12/05 00:54:00",29
36.5,"2025/12/05 00:55:00",29
36.5,"2025/12/05 00:56:00",29
36.5,"2025/12/05 00:57:00",29
36.5,"2025/12/05 00:58:00",29
36.5,"2025/12/05 00:59:00",29
36.5,"2025/12/05 01:00:00",29
36.5,"2025/12/05 01:01:00",29.04189944134078
36.5,"2025/12/05 01:02:00",29.083798882681563
36.5,"2025/12/05 01:03:00",29.125698324022345
36.5,"2025/12/05 01:04:00",29.16759776536313
36.5,"2025/12/05 01:05:00",29.20949720670391
36.5,"2025/12/05 01:06:00",29.251396648044693
36.5,"2025/12/05 01:07:00",29.293296089385475
36.5,"2025/12/05 01:08:00",29.335195530726256
36.5,"2025/12/05 01:09:00",29.377094972067038
36.5,"2025/12/05 01:10:00",29.41899441340782
36.5,"2025/12/05 01:11:00",29.460893854748605
36.5,"2025/12/05 01:12:00",29.502793296089386
36.5,"2025/12/05 01:13:00",29.544692737430168
36.5,"2025/12/05 01:14:00",29.58659217877095
36.5,"2025/12/05 01:15:00",29.62849162011173
36.5,"2025/12/05 01:16:00",29.670391061452513
36.5,"2025/12/05 01:17:00",29.712290502793294
36.5,"2025/12/05 01:18:00",29.75418994413408
36.5,"2025/12/05 01:19:00",29.79608938547486
36.5,"2025/12/05 01:20:00",29.837988826815643
36.5,"2025/12/05 01:21:00",29.879888268156424
36.5,"2025/12/05 01:22:00",29.921787709497206
36.5,"2025/12/05 01:23:00",29.963687150837988
36.5,"2025/12/05 01:24:00",30.005586592178773
36.5,"2025/12/05 01:25:00",30.047486033519554
36.5,"2025/12/05 01:26:00",30.089385474860336
36.5,"2025/12/05 01:27:00",30.131284916201118
36.5,"2025/12/05 01:28:00",30.1731843575419
36.5,"2025/12/05 01:29:00",30.21508379888268
36.5,"2025/12/05 01:30:00",30.256983240223462
36.5,"2025/12/05 01:31:00",30.298882681564244
36.5,"2025/12/05 01:32:00",30.34078212290503
36.5,"2025/12/05 01:33:00",30.38268156424581
36.5,"2025/12/05 01:34:00",30.424581005586592
36.5,"2025/12/05 01:35:00",30.466480446927374
36.5,"2025/12/05 01:36:00",30.508379888268156
36.5,"2025/12/05 01:37:00",30.550279329608937
36.5,"2025/12/05 01:38:00",30.592178770949722
36.5,"2025/12/05 01:39:00",30.634078212290504
36.5,"2025/12/05 01:40:00",30.675977653631286
36.5,"2025/12/05 01:41:00",30.717877094972067
36.5,"2025/12/05 01:42:00",30.75977653631285
36.5,"2025/12/05 01:43:00",30.80167597765363
36.5,"2025/12/05 01:44:00",30.843575418994412
36.5,"2025/12/05 01:45:00",30.885474860335194
36.5,"2025/12/05 01:46:00",30.92737430167598
36.5,"2025/12/05 01:47:00",30.96927374301676
36.5,"2025/12/05 01:48:00",31.011173184357542
36.5,"2025/12/05 01:49:00",31.053072625698324
36.5,"2025/12/05 01:50:00",31.094972067039105
36.5,"2025/12/05 01:51:00",31.136871508379887
36.5,"2025/12/05 01:52:00",31.178770949720672
36.5,"2025/12/05 01:53:00",31.220670391061454
36.5,"2025/12/05 01:54:00",31.262569832402235
36.5,"2025/12/05 01:55:00",31.304469273743017
36.5,"2025/12/05 01:56:00",31.3463687150838
36.5,"2025/12/05 01:57:00",31.38826815642458
36.5,"2025/12/05 01:58:00",31.43016759776536
36.5,"2025/12/05 01:59:00",31.472067039106143
36.5,"2025/12/05 02:00:00",31.51396648044693
36.5,"2025/12/05 02:01:00",31.55586592178771
36.5,"2025/12/05 02:02:00",31.59776536312849
36.5,"2025/12/05 02:03:00",31.639664804469273
36.5,"2025/12/05 02:04:00",31.681564245810055
36.5,"2025/12/05 02:05:00",31.723463687150836
36.5,"2025/12/05 02:06:00",31.76536312849162
36.5,"2025/12/05 02:07:00",31.807262569832403
36.5,"2025/12/05 02:08:00",31.849162011173185
36.5,"2025/12/05 02:09:00",31.891061452513966
36.5,"2025/12/05 02:10:00",31.932960893854748
36.5,"2025/12/05 02:11:00",31.97486033519553
36.5,"2025/12/05 02:12:00",32.01675977653631
36.5,"2025/12/05 02:13:00",32.05865921787709
36.5,"2025/12/05 02:14:00",32.100558659217874
36.5,"2025/12/05 02:15:00",32.142458100558656
36.5,"2025/12/05 02:16:00",32.184357541899445
36.5,"2025/12/05 02:17:00",32.226256983240226
36.5,"2025/12/05 02:18:00",32.26815642458101
36.5,"2025/12/05 02:19:00",32.31005586592179
36.5,"2025/12/05 02:20:00",32.35195530726257
36.5,"2025/12/05 02:21:00",32.39385474860335
36.5,"2025/12/05 02:22:00",32.435754189944134
36.5,"2025/12/05 02:23:00",32.477653631284916
36.5,"2025/12/05 02:24:00",32.5195530726257
36.5,"2025/12/05 02:25:00",32.56145251396648
36.5,"2025/12/05 02:26:00",32.60335195530726
36.5,"2025/12/05 02:27:00",32.64525139664804
36.5,"2025/12/05 02:28:00",32.687150837988824
36.5,"2025/12/05 02:29:00",32.729050279329606
36.5,"2025/12/05 02:30:00",32.77094972067039
36.5,"2025/12/05 02:31:00",32.812849162011176
36.5,"2025/12/05 02:32:00",32.85474860335196
36.5,"2025/12/05 02:33:00",32.89664804469274
36.5,"2025/12/05 02:34:00",32.93854748603352
36.5,"2025/12/05 02:35:00",32.9804469273743
36.5,"2025/12/05 02:36:00",33.022346368715084
36.5,"2025/12/05 02:37:00",33.064245810055866
36.5,"2025/12/05 02:38:00",33.10614525139665
36.5,"2025/12/05 02:39:00",33.14804469273743
36.5,"2025/12/05 02:40:00",33.18994413407821
36.5,"2025/12/05 02:41:00",33.23184357541899
36.5,"2025/12/05 02:42:00",33.273743016759774
36.5,"2025/12/05 02:43:00",33.315642458100555
36.5,"2025/12/05 02:44:00",33.357541899441344
36.5,"2025/12/05 02:45:00",33.399441340782126
36.5,"2025/12/05 02:46:00",33.44134078212291
36.5,"2025/12/05 02:47:00",33.48324022346369
36.5,"2025/12/05 02:48:00",33.52513966480447
36.5,"2025/12/05 02:49:00",33.56703910614525
36.5,"2025/12/05 02:50:00",33.608938547486034
36.5,"2025/12/05 02:51:00",33.650837988826815
36.5,"2025/12/05 02:52:00",33.6927374301676
36.5,"2025/12/05 02:53:00",33.73463687150838
36.5,"2025/12/05 02:54:00",33.77653631284916
36.5,"2025/12/05 02:55:00",33.81843575418994
36.5,"2025/12/05 02:56:00",33.86033519553072
36.5,"2025/12/05 02:57:00",33.90223463687151
36.5,"2025/12/05 02:58:00",33.94413407821229
36.5,"2025/12/05 02:59:00",33.986033519553075
36.5,"2025/12/05 03:00:00",34.02793296089386
36.5,"2025/12/05 03:01:00",34.06983240223464
36.5,"2025/12/05 03:02:00",34.11173184357542
36.5,"2025/12/05 03:03:00",34.1536312849162
36.5,"2025/12/05 03:04:00",34.19553072625698
36.5,"2025/12/05 03:05:00",34.237430167597765
36.5,"2025/12/05 03:06:00",34.279329608938546
36.5,"2025/12/05 03:07:00",34.32122905027933
36.5,"2025/12/05 03:08:00",34.36312849162011
36.5,"2025/12/05 03:09:00",34.40502793296089
36.5,"2025/12/05 03:10:00",34.44692737430167
36.5,"2025/12/05 03:11:00",34.488826815642454
36.5,"2025/12/05 03:12:00",34.53072625698324
36.5,"2025/12/05 03:13:00",34.572625698324025
36.5,"2025/12/05 03:14:00",34.614525139664806
36.5,"2025/12/05 03:15:00",34.65642458100559
36.5,"2025/12/05 03:16:00",34.69832402234637
36.5,"2025/12/05 03:17:00",34.74022346368715
36.5,"2025/12/05 03:18:00",34.78212290502793
36.5,"2025/12/05 03:19:00",34.824022346368714
36.5,"2025/12/05 03:20:00",34.865921787709496
36.5,"2025/12/05 03:21:00",34.90782122905028
36.5,"2025/12/05 03:22:00",34.94972067039106
36.5,"2025/12/05 03:23:00",34.99162011173184
36.5,"2025/12/05 03:24:00",35.03351955307262
36.5,"2025/12/05 03:25:00",35.07541899441341
36.5,"2025/12/05 03:26:00",35.117318435754186
36.5,"2025/12/05 03:27:00",35.159217877094974
36.5,"2025/12/05 03:28:00",35.201117318435756
36.5,"2025/12/05 03:29:00",35.24301675977654
36.5,"2025/12/05 03:30:00",35.28491620111732
36.5,"2025/12/05 03:31:00",35.3268156424581
36.5,"2025/12/05 03:32:00",35.36871508379888
36.5,"2025/12/05 03:33:00",35.410614525139664
36.5,"2025/12/05 03:34:00",35.452513966480446
36.5,"2025/12/05 03:35:00",35.49441340782123
36.5,"2025/12/05 03:36:00",35.53631284916201
36.5,"2025/12/05 03:37:00",35.57821229050279
36.5,"2025/12/05 03:38:00",35.62011173184357
36.5,"2025/12/05 03:39:00",35.662011173184354
36.5,"2025/12/05 03:40:00",35.70391061452514
36.5,"2025/12/05 03:41:00",35.745810055865924
36.5,"2025/12/05 03:42:00",35.787709497206706
36.5,"2025/12/05 03:43:00",35.82960893854749
36.5,"2025/12/05 03:44:00",35.87150837988827
36.5,"2025/12/05 03:45:00",35.91340782122905
36.5,"2025/12/05 03:46:00",35.95530726256983
36.5,"2025/12/05 03:47:00",35.997206703910614
36.5,"2025/12/05 03:48:00",36.039106145251395
36.5,"2025/12/05 03:49:00",36.08100558659218
36.5,"2025/12/05 03:50:00",36.12290502793296
36.5,"2025/12/05 03:51:00",36.16480446927374
36.5,"2025/12/05 03:52:00",36.20670391061452
36.5,"2025/12/05 03:53:00",36.24860335195531
36.5,"2025/12/05 03:54:00",36.29050279329609
36.5,"2025/12/05 03:55:00",36.332402234636874
36.5,"2025/12/05 03:56:00",36.374301675977655
36.5,"2025/12/05 03:57:00",36.41620111731844
36.5,"2025/12/05 03:58:00",36.45810055865922
36.5,"2025/12/05 03:59:00",36.5
36.5,"2025/12/05 04:00:00",36.5
36.5,"2025/12/05 04:01:00",36.5
36.5,"2025/12/05 04:02:00",36.5
36.5,"2025/12/05 04:03:00",36.5
36.5,"2025/12/05 04:04:00",36.5
36.5,"2025/12/05 04:05:00",36.5
36.5,"2025/12/05 04:06:00",36.5
36.5,"2025/12/05 04:07:00",36.5
36.5,"2025/12/05 04:08:00",36.5
36.5,"2025/12/05 04:09:00",36.5
36.5,"2025/12/05 04:10:00",36.5
36.5,"2025/12/05 04:11:00",36.5
36.5,"2025/12/05 04:12:00",36.5
36.5,"2025/12/05 04:13:00",36.5
36.5,"2025/12/05 04:14:00",36.5
36.5,"2025/12/05 04:15:00",36.5
36.5,"2025/12/05 04:16:00",36.5
36.5,"2025/12/05 04:17:00",36.5
36.5,"2025/12/05 04:18:00",36.5
36.5,"2025/12/05 04:19:00",36.5
36.5,"2025/12/05 04:20:00",36.5
36.5,"2025/12/05 04:21:00",36.5
36.5,"2025/12/05 04:22:00",36.5
36.5,"2025/12/05 04:23:00",36.5
36.5,"2025/12/05 04:24:00",36.5
36.5,"2025/12/05 04:25:00",36.5
36.5,"2025/12/05 04:26:00",36.5
36.5,"2025/12/05 04:27:00",36.5
36.5,"2025/12/05 04:28:00",36.5
36.5,"2025/12/05 04:29:00",36.5
36.5,"2025/12/05 04:30:00",36.5
36.5,"2025/12/05 04:31:00",36.5
36.5,"2025/12/05 04:32:00",36.5
36.5,"2025/12/05 04:33:00",36.5
36.5,"2025/12/05 04:34:00",36.5
36.5,"2025/12/05 04:35:00",36.5
36.5,"2025/12/05 04:36:00",36.5
36.5,"2025/12/05 04:37:00",36.5
36.5,"2025/12/05 04:38:00",36.5
36.5,"2025/12/05 04:39:00",36.5
36.5,"2025/12/05 04:40:00",36.5
36.5,"2025/12/05 04:41:00",36.5
36.5,"2025/12/05 04:42:00",36.5
36.5,"2025/12/05 04:43:00",36.5
36.5,"2025/12/05 04:44:00",36.5
36.5,"2025/12/05 04:45:00",36.5
36.5,"2025/12/05 04:46:00",36.5
36.5,"2025/12/05 04:47:00",36.5
36.5,"2025/12/05 04:48:00",36.5
36.5,"2025/12/05 04:49:00",36.5
36.5,"2025/12/05 04:50:00",36.5
