epoch,link,log type,data
1739987830.58,2,DATA,SOFT2,515,2478
1739987830.63,3,DATA,SOFT2,561,2485
1739987830.69,1,DATA,SOFT2,652,2457
1739987831.08,2,DATA,SOFT2,1015,2478
1739987831.13,3,DATA,SOFT2,1061,2485
1739987831.19,1,DATA,SOFT2,1152,2457
1739987831.58,2,DATA,SOFT2,1515,2478
1739987831.63,3,DATA,SOFT2,1561,2485
1739987831.69,1,DATA,SOFT2,1652,2457
1739987832.08,2,DATA,SOFT2,2015,2478
1739987832.13,3,DATA,SOFT2,2061,2485
1739987832.19,1,DATA,SOFT2,2152,2456
1739987832.58,2,DATA,SOFT2,2515,2478
1739987832.63,3,DATA,SOFT2,2561,2485
1739987832.69,1,DATA,SOFT2,2652,2456
1739987832.99,0,BSYS,39569166,INFO,disable SM bus
1739987832.99,0,BSYS,39569167,INFO,next ss et 1739987888
1739987840.00,0,BSYS,39576177,INFO,etmark 1739987840
1739987850.00,0,BSYS,39586180,INFO,etmark 1739987850
1739987860.00,0,BSYS,39596180,INFO,etmark 1739987860
1739987870.00,0,BSYS,39606182,INFO,etmark 1739987870
1739987880.00,0,BSYS,39616181,INFO,etmark 1739987880
1739987888.00,0,BSYS,39624176,INFO,enable SM bus
1739987888.00,0,BSYS,39624177,INFO,ss until ms 39629177
1739987888.00,0,BSYS,39624178,INFO,inc new sample
1739987888.00,0,BSYS,39624180,INFO,sample 2 complete
1739987888.00,0,BSYS,39624182,INFO,next ss et 1739987888
1739987888.00,0,BSYS,39624183,INFO,next sa et 1739989088
1739987890.01,0,BSYS,39626187,INFO,etmark 1739987890
1739987890.55,1,DATA,SOFT2,519,2457
1739987890.59,3,DATA,SOFT2,525,2486
1739987890.61,2,DATA,SOFT2,551,2478
1739987891.05,1,DATA,SOFT2,1019,2457
1739987891.09,3,DATA,SOFT2,1025,2486
1739987891.12,2,DATA,SOFT2,1051,2478
1739987891.55,1,DATA,SOFT2,1519,2457
1739987891.59,3,DATA,SOFT2,1525,2486
1739987891.62,2,DATA,SOFT2,1551,2478
1739987892.05,1,DATA,SOFT2,2019,2457
1739987892.09,3,DATA,SOFT2,2025,2485
1739987892.11,2,DATA,SOFT2,2051,2478
1739987892.55,1,DATA,SOFT2,2519,2457
1739987892.59,3,DATA,SOFT2,2525,2486
1739987892.68,2,DATA,SOFT2,2551,2478
1739987892.99,0,BSYS,39629177,INFO,disable SM bus
1739987892.99,0,BSYS,39629178,INFO,next ss et 1739987948
1739987899.99,0,BSYS,39636186,INFO,etmark 1739987900
1739987910.01,0,BSYS,39646191,INFO,etmark 1739987910
1739987919.99,0,BSYS,39656190,INFO,etmark 1739987920
1739987930.01,0,BSYS,39666194,INFO,etmark 1739987930
1739987940.00,0,BSYS,39676195,INFO,etmark 1739987940
1739987948.00,0,BSYS,39684192,INFO,enable SM bus
1739987948.00,0,BSYS,39684193,INFO,ss until ms 39689193
1739987950.00,0,BSYS,39686198,INFO,etmark 1739987950
1739987950.58,1,DATA,SOFT2,544,2457
1739987950.65,3,DATA,SOFT2,575,2487
1739987950.70,2,DATA,SOFT2,632,2478
1739987951.08,1,DATA,SOFT2,1044,2457
1739987951.15,3,DATA,SOFT2,1075,2487
1739987951.20,2,DATA,SOFT2,1132,2479
1739987951.58,1,DATA,SOFT2,1544,2456
1739987951.65,3,DATA,SOFT2,1575,2486
1739987951.70,2,DATA,SOFT2,1632,2479
1739987952.08,1,DATA,SOFT2,2044,2457
1739987952.15,3,DATA,SOFT2,2075,2486
1739987952.20,2,DATA,SOFT2,2132,2478
1739987952.58,1,DATA,SOFT2,2544,2457
1739987952.65,3,DATA,SOFT2,2575,2487
1739987952.70,2,DATA,SOFT2,2632,2479
1739987952.99,0,BSYS,39689193,INFO,disable SM bus
1739987952.99,0,BSYS,39689194,INFO,next ss et 1739988008
1739987960.00,0,BSYS,39696196,INFO,etmark 1739987960
1739987970.01,0,BSYS,39706200,INFO,etmark 1739987970
1739987980.00,0,BSYS,39716201,INFO,etmark 1739987980
1739987990.01,0,BSYS,39726208,INFO,etmark 1739987990
1739987999.99,0,BSYS,39736207,INFO,etmark 1739988000
1739988008.00,0,BSYS,39744201,INFO,enable SM bus
1739988008.00,0,BSYS,39744202,INFO,ss until ms 39749202
1739988010.00,0,BSYS,39746210,INFO,etmark 1739988010
1739988010.59,3,DATA,SOFT2,523,2485
1739988010.71,1,DATA,SOFT2,597,2456
1739988010.73,2,DATA,SOFT2,534,2477
1739988011.09,3,DATA,SOFT2,1023,2485
1739988011.21,1,DATA,SOFT2,1097,2457
1739988011.23,2,DATA,SOFT2,1034,2476
1739988011.59,3,DATA,SOFT2,1523,2485
1739988011.71,1,DATA,SOFT2,1597,2457
1739988011.73,2,DATA,SOFT2,1534,2476
1739988012.09,3,DATA,SOFT2,2023,2485
1739988012.21,1,DATA,SOFT2,2097,2457
1739988012.23,2,DATA,SOFT2,2034,2476
1739988012.59,3,DATA,SOFT2,2523,2485
1739988012.71,1,DATA,SOFT2,2597,2457
1739988012.73,2,DATA,SOFT2,2534,2476
1739988012.99,0,BSYS,39749202,INFO,disable SM bus
1739988012.99,0,BSYS,39749203,INFO,next ss et 1739988068
1739988020.00,0,BSYS,39756210,INFO,etmark 1739988020
1739988030.00,0,BSYS,39766215,INFO,etmark 1739988030
1739988039.99,0,BSYS,39776210,INFO,etmark 1739988040
1739988050.01,0,BSYS,39786216,INFO,etmark 1739988050
1739988059.99,0,BSYS,39796215,INFO,etmark 1739988060
1739988068.00,0,BSYS,39804209,INFO,enable SM bus
1739988068.00,0,BSYS,39804210,INFO,ss until ms 39809210
1739988070.00,0,BSYS,39806217,INFO,etmark 1739988070
1739988070.59,1,DATA,SOFT2,549,2457
1739988070.62,3,DATA,SOFT2,551,2485
1739988070.65,2,DATA,SOFT2,579,2475
1739988071.09,1,DATA,SOFT2,1049,2456
1739988071.12,3,DATA,SOFT2,1051,2485
1739988071.15,2,DATA,SOFT2,1079,2475
1739988071.58,1,DATA,SOFT2,1549,2457
1739988071.62,3,DATA,SOFT2,1551,2485
1739988071.65,2,DATA,SOFT2,1579,2475
1739988072.08,1,DATA,SOFT2,2049,2457
1739988072.12,3,DATA,SOFT2,2051,2485
1739988072.15,2,DATA,SOFT2,2079,2475
1739988072.58,1,DATA,SOFT2,2549,2456
1739988072.62,3,DATA,SOFT2,2551,2485
1739988072.65,2,DATA,SOFT2,2579,2475
1739988072.99,0,BSYS,39809210,INFO,disable SM bus
1739988072.99,0,BSYS,39809211,INFO,next ss et 1739988128
1739988080.00,0,BSYS,39816221,INFO,etmark 1739988080
1739988090.00,0,BSYS,39826221,INFO,etmark 1739988090
1739988100.00,0,BSYS,39836222,INFO,etmark 1739988100
1739988110.01,0,BSYS,39846227,INFO,etmark 1739988110
1739988120.00,0,BSYS,39856227,INFO,etmark 1739988120
1739988128.00,0,BSYS,39864223,INFO,enable SM bus
1739988128.00,0,BSYS,39864224,INFO,ss until ms 39869224
1739988130.00,0,BSYS,39866227,INFO,etmark 1739988130
1739988130.60,3,DATA,SOFT2,526,2485
1739988130.72,1,DATA,SOFT2,610,2457
1739988130.74,2,DATA,SOFT2,551,2476
1739988131.10,3,DATA,SOFT2,1026,2485
1739988131.22,1,DATA,SOFT2,1110,2456
1739988131.24,2,DATA,SOFT2,1051,2476
1739988131.60,3,DATA,SOFT2,1526,2486
1739988131.72,1,DATA,SOFT2,1610,2456
1739988131.74,2,DATA,SOFT2,1551,2475
1739988132.10,3,DATA,SOFT2,2026,2485
1739988132.22,1,DATA,SOFT2,2110,2457
1739988132.24,2,DATA,SOFT2,2051,2476
1739988132.60,3,DATA,SOFT2,2526,2486
1739988132.72,1,DATA,SOFT2,2610,2457
1739988132.74,2,DATA,SOFT2,2551,2475
1739988133.00,0,BSYS,39869224,INFO,disable SM bus
1739988133.00,0,BSYS,39869225,INFO,next ss et 1739988188
1739988140.00,0,BSYS,39876230,INFO,etmark 1739988140
1739988150.00,0,BSYS,39886234,INFO,etmark 1739988150
1739988160.00,0,BSYS,39896233,INFO,etmark 1739988160
1739988170.01,0,BSYS,39906236,INFO,etmark 1739988170
1739988179.99,0,BSYS,39916235,INFO,etmark 1739988180
1739988188.00,0,BSYS,39924228,INFO,enable SM bus
1739988188.00,0,BSYS,39924229,INFO,ss until ms 39929229
1739988190.01,0,BSYS,39926237,INFO,etmark 1739988190
1739988190.63,1,DATA,SOFT2,593,2456
1739988190.71,2,DATA,SOFT2,645,2474
1739988190.74,3,DATA,SOFT2,658,2485
1739988191.13,1,DATA,SOFT2,1093,2456
1739988191.21,2,DATA,SOFT2,1145,2474
1739988191.24,3,DATA,SOFT2,1158,2485
1739988191.63,1,DATA,SOFT2,1593,2456
1739988191.71,2,DATA,SOFT2,1645,2474
1739988191.74,3,DATA,SOFT2,1658,2485
1739988192.13,1,DATA,SOFT2,2093,2456
1739988192.21,2,DATA,SOFT2,2145,2474
1739988192.24,3,DATA,SOFT2,2158,2485
1739988192.63,1,DATA,SOFT2,2593,2457
1739988192.71,2,DATA,SOFT2,2645,2474
1739988192.74,3,DATA,SOFT2,2658,2485
1739988192.99,0,BSYS,39929229,INFO,disable SM bus
1739988192.99,0,BSYS,39929230,INFO,next ss et 1739988248
1739988200.01,0,BSYS,39936255,INFO,etmark 1739988200
1739988209.97,0,BSYS,39946245,INFO,etmark 1739988210
1739988220.01,0,BSYS,39956243,INFO,etmark 1739988220
1739988230.01,0,BSYS,39966247,INFO,etmark 1739988230
1739988240.00,0,BSYS,39976250,INFO,etmark 1739988240
1739988248.00,0,BSYS,39984246,INFO,enable SM bus
1739988248.00,0,BSYS,39984247,INFO,ss until ms 39989247
1739988250.00,0,BSYS,39986250,INFO,etmark 1739988250
1739988250.61,1,DATA,SOFT2,571,2456
1739988250.66,2,DATA,SOFT2,594,2473
1739988250.71,3,DATA,SOFT2,639,2485
1739988251.11,1,DATA,SOFT2,1071,2456
1739988251.16,2,DATA,SOFT2,1094,2473
1739988251.21,3,DATA,SOFT2,1139,2485
1739988251.61,1,DATA,SOFT2,1571,2456
1739988251.66,2,DATA,SOFT2,1594,2473
1739988251.71,3,DATA,SOFT2,1639,2485
1739988252.11,1,DATA,SOFT2,2071,2456
1739988252.16,2,DATA,SOFT2,2094,2473
1739988252.21,3,DATA,SOFT2,2139,2485
1739988252.61,1,DATA,SOFT2,2571,2456
1739988252.66,2,DATA,SOFT2,2594,2473
1739988252.71,3,DATA,SOFT2,2639,2485
1739988253.00,0,BSYS,39989247,INFO,disable SM bus
1739988253.00,0,BSYS,39989248,INFO,next ss et 1739988308
1739988260.00,0,BSYS,39996249,INFO,etmark 1739988260
1739988270.01,0,BSYS,40006255,INFO,etmark 1739988270
1739988279.99,0,BSYS,40016254,INFO,etmark 1739988280
1739988290.00,0,BSYS,40026256,INFO,etmark 1739988290
1739988300.00,0,BSYS,40036258,INFO,etmark 1739988300
1739988308.00,0,BSYS,40044254,INFO,enable SM bus
1739988308.00,0,BSYS,40044255,INFO,ss until ms 40049255
1739988310.00,0,BSYS,40046263,INFO,etmark 1739988310
1739988310.56,1,DATA,SOFT2,524,2455
1739988310.65,2,DATA,SOFT2,581,2474
1739988310.73,3,DATA,SOFT2,656,2485
1739988311.06,1,DATA,SOFT2,1024,2455
1739988311.15,2,DATA,SOFT2,1081,2474
1739988311.23,3,DATA,SOFT2,1156,2485
1739988311.56,1,DATA,SOFT2,1524,2456
1739988311.65,2,DATA,SOFT2,1581,2474
1739988311.73,3,DATA,SOFT2,1656,2485
1739988312.06,1,DATA,SOFT2,2024,2456
1739988312.14,2,DATA,SOFT2,2081,2474
1739988312.23,3,DATA,SOFT2,2156,2485
1739988312.56,1,DATA,SOFT2,2524,2456
1739988312.64,2,DATA,SOFT2,2581,2474
1739988312.73,3,DATA,SOFT2,2656,2485
1739988312.99,0,BSYS,40049255,INFO,disable SM bus
1739988312.99,0,BSYS,40049256,INFO,next ss et 1739988368
1739988319.99,0,BSYS,40056263,INFO,etmark 1739988320
1739988330.00,0,BSYS,40066264,INFO,etmark 1739988330
1739988340.00,0,BSYS,40076265,INFO,etmark 1739988340
1739988350.00,0,BSYS,40086268,INFO,etmark 1739988350
1739988360.00,0,BSYS,40096272,INFO,etmark 1739988360
1739988368.00,0,BSYS,40104270,INFO,enable SM bus
1739988368.00,0,BSYS,40104271,INFO,ss until ms 40109271
1739988370.00,0,BSYS,40106272,INFO,etmark 1739988370
1739988370.63,1,DATA,SOFT2,586,2455
1739988370.84,3,DATA,SOFT2,633,2484
1739988370.86,2,DATA,SOFT2,659,2474
1739988371.13,1,DATA,SOFT2,1086,2455
1739988371.21,3,DATA,SOFT2,1133,2485
1739988371.30,2,DATA,SOFT2,1159,2474
1739988371.63,1,DATA,SOFT2,1586,2455
1739988371.71,3,DATA,SOFT2,1633,2485
1739988371.80,2,DATA,SOFT2,1659,2474
1739988372.13,1,DATA,SOFT2,2086,2455
1739988372.21,3,DATA,SOFT2,2133,2484
1739988372.30,2,DATA,SOFT2,2159,2474
1739988372.63,1,DATA,SOFT2,2586,2455
1739988372.71,3,DATA,SOFT2,2633,2484
1739988372.80,2,DATA,SOFT2,2659,2474
1739988373.00,0,BSYS,40109271,INFO,disable SM bus
1739988373.00,0,BSYS,40109272,INFO,next ss et 1739988428
1739988380.00,0,BSYS,40116272,INFO,etmark 1739988380
1739988390.00,0,BSYS,40126273,INFO,etmark 1739988390
1739988400.00,0,BSYS,40136275,INFO,etmark 1739988400
1739988410.00,0,BSYS,40146275,INFO,etmark 1739988410
1739988420.00,0,BSYS,40156278,INFO,etmark 1739988420
1739988428.00,0,BSYS,40164275,INFO,enable SM bus
1739988428.00,0,BSYS,40164276,INFO,ss until ms 40169276
1739988430.00,0,BSYS,40166281,INFO,etmark 1739988430
1739988430.61,3,DATA,SOFT2,531,2480
1739988430.63,1,DATA,SOFT2,597,2454
1739988430.69,2,DATA,SOFT2,621,2467
1739988431.11,3,DATA,SOFT2,1031,2481
1739988431.13,1,DATA,SOFT2,1097,2455
1739988431.19,2,DATA,SOFT2,1121,2467
1739988431.61,3,DATA,SOFT2,1531,2480
1739988431.63,1,DATA,SOFT2,1597,2454
1739988431.69,2,DATA,SOFT2,1621,2467
1739988432.11,3,DATA,SOFT2,2031,2480
1739988432.13,1,DATA,SOFT2,2097,2454
1739988432.19,2,DATA,SOFT2,2121,2467
1739988432.61,3,DATA,SOFT2,2531,2480
1739988432.63,1,DATA,SOFT2,2597,2454
1739988432.69,2,DATA,SOFT2,2621,2467
1739988432.99,0,BSYS,40169276,INFO,disable SM bus
1739988432.99,0,BSYS,40169277,INFO,next ss et 1739988488
1739988440.00,0,BSYS,40176281,INFO,etmark 1739988440
1739988450.00,0,BSYS,40186283,INFO,etmark 1739988450
1739988460.00,0,BSYS,40196287,INFO,etmark 1739988460
1739988470.00,0,BSYS,40206288,INFO,etmark 1739988470
1739988480.00,0,BSYS,40216290,INFO,etmark 1739988480
1739988488.00,0,BSYS,40224285,INFO,enable SM bus
1739988488.00,0,BSYS,40224286,INFO,ss until ms 40229286
1739988490.00,0,BSYS,40226291,INFO,etmark 1739988490
1739988490.60,1,DATA,SOFT2,563,2452
1739988490.63,2,DATA,SOFT2,557,2466
1739988490.68,3,DATA,SOFT2,610,2480
1739988491.10,1,DATA,SOFT2,1063,2453
1739988491.13,2,DATA,SOFT2,1057,2466
1739988491.18,3,DATA,SOFT2,1110,2480
1739988491.60,1,DATA,SOFT2,1563,2453
1739988491.63,2,DATA,SOFT2,1557,2466
1739988491.68,3,DATA,SOFT2,1610,2480
1739988492.10,1,DATA,SOFT2,2063,2453
1739988492.13,2,DATA,SOFT2,2057,2465
1739988492.18,3,DATA,SOFT2,2110,2480
1739988492.60,1,DATA,SOFT2,2563,2453
1739988492.63,2,DATA,SOFT2,2557,2466
1739988492.68,3,DATA,SOFT2,2610,2480
1739988493.00,0,BSYS,40229286,INFO,disable SM bus
1739988493.00,0,BSYS,40229287,INFO,next ss et 1739988548
1739988500.00,0,BSYS,40236292,INFO,etmark 1739988500
1739988510.00,0,BSYS,40246294,INFO,etmark 1739988510
1739988519.99,0,BSYS,40256292,INFO,etmark 1739988520
1739988530.01,0,BSYS,40266297,INFO,etmark 1739988530
1739988540.00,0,BSYS,40276299,INFO,etmark 1739988540
1739988548.00,0,BSYS,40284295,INFO,enable SM bus
1739988548.00,0,BSYS,40284296,INFO,ss until ms 40289296
1739988550.00,0,BSYS,40286300,INFO,etmark 1739988550
1739988550.58,2,DATA,SOFT2,515,2468
1739988550.62,3,DATA,SOFT2,541,2479
1739988550.69,1,DATA,SOFT2,650,2452
1739988551.08,2,DATA,SOFT2,1015,2468
1739988551.12,3,DATA,SOFT2,1041,2479
1739988551.19,1,DATA,SOFT2,1150,2452
1739988551.58,2,DATA,SOFT2,1515,2468
1739988551.62,3,DATA,SOFT2,1541,2479
1739988551.69,1,DATA,SOFT2,1650,2452
1739988552.08,2,DATA,SOFT2,2015,2468
1739988552.12,3,DATA,SOFT2,2041,2479
1739988552.19,1,DATA,SOFT2,2150,2452
1739988552.58,2,DATA,SOFT2,2515,2468
1739988552.62,3,DATA,SOFT2,2541,2479
1739988552.69,1,DATA,SOFT2,2650,2451
1739988552.99,0,BSYS,40289296,INFO,disable SM bus
1739988552.99,0,BSYS,40289297,INFO,next ss et 1739988608
1739988560.00,0,BSYS,40296302,INFO,etmark 1739988560
1739988570.00,0,BSYS,40306307,INFO,etmark 1739988570
1739988580.00,0,BSYS,40316307,INFO,etmark 1739988580
1739988590.01,0,BSYS,40326312,INFO,etmark 1739988590
1739988599.99,0,BSYS,40336310,INFO,etmark 1739988600
1739988608.00,0,BSYS,40344303,INFO,enable SM bus
1739988608.00,0,BSYS,40344304,INFO,ss until ms 40349304
1739988610.01,0,BSYS,40346313,INFO,etmark 1739988610
1739988610.57,1,DATA,SOFT2,538,2451
1739988610.64,3,DATA,SOFT2,572,2480
1739988610.73,2,DATA,SOFT2,597,2468
1739988611.07,1,DATA,SOFT2,1038,2451
1739988611.14,3,DATA,SOFT2,1072,2479
1739988611.23,2,DATA,SOFT2,1097,2468
1739988611.57,1,DATA,SOFT2,1538,2451
1739988611.64,3,DATA,SOFT2,1572,2480
1739988611.73,2,DATA,SOFT2,1597,2468
1739988612.07,1,DATA,SOFT2,2038,2451
1739988612.16,2,DATA,SOFT2,2097,2468
1739988612.24,3,DATA,SOFT2,2072,2479
1739988612.57,1,DATA,SOFT2,2538,2451
1739988612.64,3,DATA,SOFT2,2572,2480
1739988612.73,2,DATA,SOFT2,2597,2468
1739988612.99,0,BSYS,40349304,INFO,disable SM bus
1739988612.99,0,BSYS,40349305,INFO,next ss et 1739988668
1739988620.00,0,BSYS,40356315,INFO,etmark 1739988620
1739988630.00,0,BSYS,40366316,INFO,etmark 1739988630
1739988640.00,0,BSYS,40376315,INFO,etmark 1739988640
1739988650.00,0,BSYS,40386318,INFO,etmark 1739988650
1739988660.00,0,BSYS,40396319,INFO,etmark 1739988660
1739988668.00,0,BSYS,40404314,INFO,enable SM bus
1739988668.00,0,BSYS,40404315,INFO,ss until ms 40409315
1739988670.00,0,BSYS,40406322,INFO,etmark 1739988670
1739988670.59,2,DATA,SOFT2,527,2468
1739988670.65,1,DATA,SOFT2,616,2451
1739988670.67,3,DATA,SOFT2,583,2479
1739988671.09,2,DATA,SOFT2,1027,2468
1739988671.15,1,DATA,SOFT2,1116,2450
1739988671.17,3,DATA,SOFT2,1083,2479
1739988671.59,2,DATA,SOFT2,1527,2468
1739988671.65,1,DATA,SOFT2,1616,2450
1739988671.67,3,DATA,SOFT2,1583,2479
1739988672.09,2,DATA,SOFT2,2027,2468
1739988672.15,1,DATA,SOFT2,2116,2450
1739988672.17,3,DATA,SOFT2,2083,2479
1739988672.59,2,DATA,SOFT2,2527,2468
1739988672.65,1,DATA,SOFT2,2616,2450
1739988672.67,3,DATA,SOFT2,2583,2479
1739988672.99,0,BSYS,40409315,INFO,disable SM bus
1739988672.99,0,BSYS,40409316,INFO,next ss et 1739988728
1739988680.00,0,BSYS,40416323,INFO,etmark 1739988680
1739988690.00,0,BSYS,40426326,INFO,etmark 1739988690
1739988700.00,0,BSYS,40436327,INFO,etmark 1739988700
1739988710.00,0,BSYS,40446330,INFO,etmark 1739988710
1739988720.00,0,BSYS,40456329,INFO,etmark 1739988720
1739988728.00,0,BSYS,40464323,INFO,enable SM bus
1739988728.00,0,BSYS,40464324,INFO,ss until ms 40469324
1739988730.00,0,BSYS,40466330,INFO,etmark 1739988730
1739988730.56,1,DATA,SOFT2,524,2449
1739988730.65,2,DATA,SOFT2,578,2466
1739988730.73,3,DATA,SOFT2,570,2479
1739988731.06,1,DATA,SOFT2,1024,2449
1739988731.15,2,DATA,SOFT2,1078,2466
1739988731.23,3,DATA,SOFT2,1070,2479
1739988731.56,1,DATA,SOFT2,1524,2449
1739988731.65,2,DATA,SOFT2,1578,2467
1739988731.73,3,DATA,SOFT2,1570,2479
1739988732.06,1,DATA,SOFT2,2024,2449
1739988732.15,2,DATA,SOFT2,2078,2466
1739988732.23,3,DATA,SOFT2,2070,2479
1739988732.56,1,DATA,SOFT2,2524,2448
1739988732.65,2,DATA,SOFT2,2578,2466
1739988732.73,3,DATA,SOFT2,2570,2479
1739988732.99,0,BSYS,40469324,INFO,disable SM bus
1739988732.99,0,BSYS,40469325,INFO,next ss et 1739988788
1739988740.00,0,BSYS,40476333,INFO,etmark 1739988740
1739988750.00,0,BSYS,40486336,INFO,etmark 1739988750
1739988760.00,0,BSYS,40496336,INFO,etmark 1739988760
1739988770.01,0,BSYS,40506343,INFO,etmark 1739988770
1739988779.99,0,BSYS,40516339,INFO,etmark 1739988780
1739988788.00,0,BSYS,40524332,INFO,enable SM bus
1739988788.00,0,BSYS,40524333,INFO,ss until ms 40529333
1739988790.01,0,BSYS,40526346,INFO,etmark 1739988790
1739988790.58,3,DATA,SOFT2,518,2479
1739988790.69,1,DATA,SOFT2,655,2448
1739988790.72,2,DATA,SOFT2,658,2464
1739988791.08,3,DATA,SOFT2,1018,2479
1739988791.19,1,DATA,SOFT2,1155,2448
1739988791.22,2,DATA,SOFT2,1158,2464
1739988791.58,3,DATA,SOFT2,1518,2479
1739988791.68,1,DATA,SOFT2,1655,2448
1739988791.72,2,DATA,SOFT2,1658,2464
1739988792.08,3,DATA,SOFT2,2018,2479
1739988792.18,1,DATA,SOFT2,2155,2448
1739988792.22,2,DATA,SOFT2,2158,2464
1739988792.58,3,DATA,SOFT2,2518,2479
1739988792.68,1,DATA,SOFT2,2655,2448
1739988792.72,2,DATA,SOFT2,2658,2465
1739988792.99,0,BSYS,40529333,INFO,disable SM bus
1739988792.99,0,BSYS,40529334,INFO,next ss et 1739988848
1739988799.99,0,BSYS,40536343,INFO,etmark 1739988800
1739988810.01,0,BSYS,40546349,INFO,etmark 1739988810
1739988819.99,0,BSYS,40556347,INFO,etmark 1739988820
1739988830.01,0,BSYS,40566353,INFO,etmark 1739988830
1739988839.99,0,BSYS,40576351,INFO,etmark 1739988840
1739988848.00,0,BSYS,40584346,INFO,enable SM bus
1739988848.00,0,BSYS,40584347,INFO,ss until ms 40589347
1739988850.00,0,BSYS,40586353,INFO,etmark 1739988850
1739988850.56,1,DATA,SOFT2,521,2448
1739988850.70,3,DATA,SOFT2,622,2479
1739988850.72,2,DATA,SOFT2,651,2465
1739988851.06,1,DATA,SOFT2,1021,2447
1739988851.20,3,DATA,SOFT2,1122,2478
1739988851.22,2,DATA,SOFT2,1151,2465
1739988851.56,1,DATA,SOFT2,1521,2447
1739988851.70,3,DATA,SOFT2,1622,2479
1739988851.72,2,DATA,SOFT2,1651,2465
1739988852.06,1,DATA,SOFT2,2021,2448
1739988852.20,3,DATA,SOFT2,2122,2479
1739988852.22,2,DATA,SOFT2,2151,2465
1739988852.56,1,DATA,SOFT2,2521,2447
1739988852.70,3,DATA,SOFT2,2622,2479
1739988852.72,2,DATA,SOFT2,2651,2465
1739988852.99,0,BSYS,40589347,INFO,disable SM bus
1739988852.99,0,BSYS,40589348,INFO,next ss et 1739988908
1739988860.00,0,BSYS,40596355,INFO,etmark 1739988860
1739988870.00,0,BSYS,40606356,INFO,etmark 1739988870
1739988880.01,0,BSYS,40616361,INFO,etmark 1739988880
1739988890.00,0,BSYS,40626364,INFO,etmark 1739988890
1739988900.00,0,BSYS,40636362,INFO,etmark 1739988900
1739988908.00,0,BSYS,40644355,INFO,enable SM bus
1739988908.00,0,BSYS,40644356,INFO,ss until ms 40649356
1739988910.01,0,BSYS,40646365,INFO,etmark 1739988910
1739988910.63,2,DATA,SOFT2,563,2465
1739988910.65,1,DATA,SOFT2,597,2447
1739988910.70,3,DATA,SOFT2,629,2478
1739988911.13,2,DATA,SOFT2,1063,2465
1739988911.15,1,DATA,SOFT2,1097,2447
1739988911.20,3,DATA,SOFT2,1129,2478
1739988911.63,2,DATA,SOFT2,1563,2465
1739988911.65,1,DATA,SOFT2,1597,2447
1739988911.70,3,DATA,SOFT2,1629,2479
1739988912.13,2,DATA,SOFT2,2063,2465
1739988912.15,1,DATA,SOFT2,2097,2447
1739988912.20,3,DATA,SOFT2,2129,2478
1739988912.63,2,DATA,SOFT2,2563,2466
1739988912.65,1,DATA,SOFT2,2597,2447
1739988912.70,3,DATA,SOFT2,2629,2479
1739988912.99,0,BSYS,40649356,INFO,disable SM bus
1739988912.99,0,BSYS,40649357,INFO,next ss et 1739988968
1739988920.00,0,BSYS,40656368,INFO,etmark 1739988920
1739988930.00,0,BSYS,40666369,INFO,etmark 1739988930
1739988940.00,0,BSYS,40676372,INFO,etmark 1739988940
1739988950.00,0,BSYS,40686374,INFO,etmark 1739988950
1739988960.00,0,BSYS,40696376,INFO,etmark 1739988960
1739988968.00,0,BSYS,40704372,INFO,enable SM bus
1739988968.00,0,BSYS,40704373,INFO,ss until ms 40709373
1739988970.00,0,BSYS,40706378,INFO,etmark 1739988970
1739988970.58,1,DATA,SOFT2,543,2446
1739988970.63,3,DATA,SOFT2,559,2479
1739988970.70,2,DATA,SOFT2,627,2465
1739988971.08,1,DATA,SOFT2,1043,2446
1739988971.13,3,DATA,SOFT2,1059,2479
1739988971.20,2,DATA,SOFT2,1127,2465
1739988971.58,1,DATA,SOFT2,1543,2446
1739988971.63,3,DATA,SOFT2,1559,2478
1739988971.70,2,DATA,SOFT2,1627,2465
1739988972.08,1,DATA,SOFT2,2043,2446
1739988972.13,3,DATA,SOFT2,2059,2479
1739988972.20,2,DATA,SOFT2,2127,2465
1739988972.58,1,DATA,SOFT2,2543,2446
1739988972.63,3,DATA,SOFT2,2559,2479
1739988972.70,2,DATA,SOFT2,2627,2465
1739988972.99,0,BSYS,40709373,INFO,disable SM bus
1739988972.99,0,BSYS,40709374,INFO,next ss et 1739989028
1739988980.00,0,BSYS,40716379,INFO,etmark 1739988980
1739988990.00,0,BSYS,40726382,INFO,etmark 1739988990
1739989000.00,0,BSYS,40736382,INFO,etmark 1739989000
1739989010.00,0,BSYS,40746385,INFO,etmark 1739989010
1739989020.00,0,BSYS,40756387,INFO,etmark 1739989020
1739989028.00,0,BSYS,40764383,INFO,enable SM bus
1739989028.00,0,BSYS,40764384,INFO,ss until ms 40769384
1739989030.00,0,BSYS,40766386,INFO,etmark 1739989030
1739989030.63,2,DATA,SOFT2,556,2466
1739989030.68,1,DATA,SOFT2,634,2445
1739989030.74,3,DATA,SOFT2,658,2479
1739989031.13,2,DATA,SOFT2,1056,2466
1739989031.18,1,DATA,SOFT2,1134,2445
1739989031.24,3,DATA,SOFT2,1158,2479
1739989031.63,2,DATA,SOFT2,1556,2467
1739989031.68,1,DATA,SOFT2,1634,2445
1739989031.74,3,DATA,SOFT2,1658,2479
1739989032.13,2,DATA,SOFT2,2056,2466
